"year","mm-dd","location","parameter","unit","datatype","value"
2024,"6-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4640
2024,"6-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4990
2024,"6-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4970
2024,"6-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5340
2024,"6-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6260
2024,"6-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6690
2024,"6-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6100
2024,"6-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5670
2024,"6-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6090
2024,"6-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6230
2024,"6-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6510
2024,"6-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5620
2024,"6-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5380
2024,"6-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5840
2024,"6-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6420
2024,"6-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5790
2024,"6-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5360
2024,"6-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5610
2024,"6-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6590
2024,"6-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-7250
2024,"6-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6560
2024,"6-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5870
2024,"6-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5720
2024,"6-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6350
2024,"6-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6630
2024,"6-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5720
2024,"6-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4900
2024,"6-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5230
2024,"6-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5860
2024,"7-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-7470
2024,"7-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-9910
2024,"7-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-10580
2024,"7-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-10680
2024,"7-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-9780
2024,"7-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-8720
2024,"7-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-9660
2024,"7-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-10140
2024,"7-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-10080
2024,"7-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"7-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"8-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"9-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"10-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
