"year","mm-dd","location","parameter","unit","datatype","value"
2024,"3-25","MAL","wtemp","F","WaterTemperature",58.4
2024,"3-26","MAL","wtemp","F","WaterTemperature",58.346
2024,"3-27","MAL","wtemp","F","WaterTemperature",58.225
2024,"3-28","MAL","wtemp","F","WaterTemperature",58.1
2024,"3-29","MAL","wtemp","F","WaterTemperature",57.771
2024,"3-30","MAL","wtemp","F","WaterTemperature",57.467
2024,"3-31","MAL","wtemp","F","WaterTemperature",57.671
2024,"4-1","MAL","wtemp","F","WaterTemperature",57.938
2024,"4-2","MAL","wtemp","F","WaterTemperature",58.225
2024,"4-3","MAL","wtemp","F","WaterTemperature",58.358
2024,"4-4","MAL","wtemp","F","WaterTemperature",57.879
2024,"4-5","MAL","wtemp","F","WaterTemperature",57.292
2024,"4-6","MAL","wtemp","F","WaterTemperature",57.229
2024,"4-7","MAL","wtemp","F","WaterTemperature",57.504
2024,"4-8","MAL","wtemp","F","WaterTemperature",57.921
2024,"4-9","MAL","wtemp","F","WaterTemperature",58.492
2024,"4-10","MAL","wtemp","F","WaterTemperature",59.1
2024,"4-11","MAL","wtemp","F","WaterTemperature",59.829
2024,"4-12","MAL","wtemp","F","WaterTemperature",60.238
2024,"4-13","MAL","wtemp","F","WaterTemperature",59.904
2024,"4-14","MAL","wtemp","F","WaterTemperature",59.021
2024,"4-15","MAL","wtemp","F","WaterTemperature",59.354
2024,"4-16","MAL","wtemp","F","WaterTemperature",60.079
2024,"4-17","MAL","wtemp","F","WaterTemperature",61.175
2024,"4-18","MAL","wtemp","F","WaterTemperature",61.908
2024,"4-19","MAL","wtemp","F","WaterTemperature",62.167
2024,"4-20","MAL","wtemp","F","WaterTemperature",62.342
2024,"4-21","MAL","wtemp","F","WaterTemperature",62.567
2024,"4-22","MAL","wtemp","F","WaterTemperature",63.333
2024,"4-23","MAL","wtemp","F","WaterTemperature",63.388
2024,"4-24","MAL","wtemp","F","WaterTemperature",63.463
2024,"4-25","MAL","wtemp","F","WaterTemperature",63.438
2024,"4-26","MAL","wtemp","F","WaterTemperature",63.5
2024,"4-27","MAL","wtemp","F","WaterTemperature",63.608
2024,"4-28","MAL","wtemp","F","WaterTemperature",63.738
2024,"4-29","MAL","wtemp","F","WaterTemperature",63.767
2024,"4-30","MAL","wtemp","F","WaterTemperature",63.713
2024,"5-1","MAL","wtemp","F","WaterTemperature",63.929
2024,"5-2","MAL","wtemp","F","WaterTemperature",64.25
2024,"5-3","MAL","wtemp","F","WaterTemperature",64.529
2024,"5-4","MAL","wtemp","F","WaterTemperature",64.104
2024,"5-5","MAL","wtemp","F","WaterTemperature",63.225
2024,"5-6","MAL","wtemp","F","WaterTemperature",62.858
2024,"5-7","MAL","wtemp","F","WaterTemperature",62.879
2024,"5-8","MAL","wtemp","F","WaterTemperature",63.213
2024,"5-9","MAL","wtemp","F","WaterTemperature",63.496
2024,"5-10","MAL","wtemp","F","WaterTemperature",63.983
2024,"5-11","MAL","wtemp","F","WaterTemperature",64.542
2024,"5-12","MAL","wtemp","F","WaterTemperature",64.811
2024,"5-13","MAL","wtemp","F","WaterTemperature",65.36
2024,"5-14","MAL","wtemp","F","WaterTemperature",65.238
2024,"5-15","MAL","wtemp","F","WaterTemperature",65.117
2024,"5-16","MAL","wtemp","F","WaterTemperature",65.263
2024,"5-17","MAL","wtemp","F","WaterTemperature",65.358
2024,"5-18","MAL","wtemp","F","WaterTemperature",65.35
2024,"5-19","MAL","wtemp","F","WaterTemperature",65.371
2024,"5-20","MAL","wtemp","F","WaterTemperature",65.696
2024,"5-21","MAL","wtemp","F","WaterTemperature",66.246
2024,"5-22","MAL","wtemp","F","WaterTemperature",66.746
2024,"5-23","MAL","wtemp","F","WaterTemperature",66.992
2024,"5-24","MAL","wtemp","F","WaterTemperature",66.829
2024,"5-25","MAL","wtemp","F","WaterTemperature",66.425
2024,"5-26","MAL","wtemp","F","WaterTemperature",66.608
2024,"5-27","MAL","wtemp","F","WaterTemperature",67.083
2024,"5-28","MAL","wtemp","F","WaterTemperature",67.358
2024,"5-29","MAL","wtemp","F","WaterTemperature",67.696
2024,"5-30","MAL","wtemp","F","WaterTemperature",68.321
2024,"5-31","MAL","wtemp","F","WaterTemperature",69.004
2024,"6-1","MAL","wtemp","F","WaterTemperature",68.904
2024,"6-2","MAL","wtemp","F","WaterTemperature",68.733
2024,"6-3","MAL","wtemp","F","WaterTemperature",68.821
2024,"6-4","MAL","wtemp","F","WaterTemperature",69.15
2024,"6-5","MAL","wtemp","F","WaterTemperature",70.342
2024,"6-6","MAL","wtemp","F","WaterTemperature",71.067
2024,"6-7","MAL","wtemp","F","WaterTemperature",70.842
2024,"6-8","MAL","wtemp","F","WaterTemperature",70.5
2024,"6-9","MAL","wtemp","F","WaterTemperature",70.392
2024,"6-10","MAL","wtemp","F","WaterTemperature",70.663
2024,"6-11","MAL","wtemp","F","WaterTemperature",71.1
2024,"6-12","MAL","wtemp","F","WaterTemperature",71.704
2024,"6-13","MAL","wtemp","F","WaterTemperature",71.096
2024,"6-14","MAL","wtemp","F","WaterTemperature",70.758
2024,"6-15","MAL","wtemp","F","WaterTemperature",70.321
2024,"6-16","MAL","wtemp","F","WaterTemperature",70.083
2024,"6-17","MAL","wtemp","F","WaterTemperature",69.704
2024,"6-18","MAL","wtemp","F","WaterTemperature",70.096
2024,"6-19","MAL","wtemp","F","WaterTemperature",69.569
2024,"6-20","MAL","wtemp","F","WaterTemperature",69.183
2024,"6-21","MAL","wtemp","F","WaterTemperature",68.943
2024,"6-22","MAL","wtemp","F","WaterTemperature",69.229
2024,"6-23","MAL","wtemp","F","WaterTemperature",69.838
2024,"6-24","MAL","wtemp","F","WaterTemperature",70.346
2024,"6-25","MAL","wtemp","F","WaterTemperature",70.754
2024,"6-26","MAL","wtemp","F","WaterTemperature",70.627
2024,"6-27","MAL","wtemp","F","WaterTemperature",71.146
2024,"6-28","MAL","wtemp","F","WaterTemperature",71.467
2024,"6-29","MAL","wtemp","F","WaterTemperature",71.683
2024,"6-30","MAL","wtemp","F","WaterTemperature",71.992
2024,"7-1","MAL","wtemp","F","WaterTemperature",72.604
2024,"7-2","MAL","wtemp","F","WaterTemperature",73.479
2024,"7-3","MAL","wtemp","F","WaterTemperature",74.408
2024,"7-4","MAL","wtemp","F","WaterTemperature",74.625
2024,"7-5","MAL","wtemp","F","WaterTemperature",74.6
2024,"7-6","MAL","wtemp","F","WaterTemperature",74.804
2024,"7-7","MAL","wtemp","F","WaterTemperature",74.904
2024,"7-8","MAL","wtemp","F","WaterTemperature",74.442
2024,"7-9","MAL","wtemp","F","WaterTemperature",74.1
2024,"7-10","MAL","wtemp","F","WaterTemperature",73.933
2024,"7-11","MAL","wtemp","F","WaterTemperature",74.575
2024,"7-12","MAL","wtemp","F","WaterTemperature",NA
2024,"7-13","MAL","wtemp","F","WaterTemperature",NA
2024,"7-14","MAL","wtemp","F","WaterTemperature",NA
2024,"7-15","MAL","wtemp","F","WaterTemperature",NA
2024,"7-16","MAL","wtemp","F","WaterTemperature",NA
2024,"7-17","MAL","wtemp","F","WaterTemperature",NA
2024,"7-18","MAL","wtemp","F","WaterTemperature",NA
2024,"7-19","MAL","wtemp","F","WaterTemperature",NA
2024,"7-20","MAL","wtemp","F","WaterTemperature",NA
2024,"7-21","MAL","wtemp","F","WaterTemperature",NA
2024,"7-22","MAL","wtemp","F","WaterTemperature",NA
2024,"7-23","MAL","wtemp","F","WaterTemperature",NA
2024,"7-24","MAL","wtemp","F","WaterTemperature",NA
2024,"7-25","MAL","wtemp","F","WaterTemperature",NA
2024,"7-26","MAL","wtemp","F","WaterTemperature",NA
2024,"7-27","MAL","wtemp","F","WaterTemperature",NA
2024,"7-28","MAL","wtemp","F","WaterTemperature",NA
2024,"7-29","MAL","wtemp","F","WaterTemperature",NA
2024,"7-30","MAL","wtemp","F","WaterTemperature",NA
2024,"7-31","MAL","wtemp","F","WaterTemperature",NA
2024,"8-1","MAL","wtemp","F","WaterTemperature",NA
2024,"8-2","MAL","wtemp","F","WaterTemperature",NA
2024,"8-3","MAL","wtemp","F","WaterTemperature",NA
2024,"8-4","MAL","wtemp","F","WaterTemperature",NA
2024,"8-5","MAL","wtemp","F","WaterTemperature",NA
2024,"8-6","MAL","wtemp","F","WaterTemperature",NA
2024,"8-7","MAL","wtemp","F","WaterTemperature",NA
2024,"8-8","MAL","wtemp","F","WaterTemperature",NA
2024,"8-9","MAL","wtemp","F","WaterTemperature",NA
2024,"8-10","MAL","wtemp","F","WaterTemperature",NA
2024,"8-11","MAL","wtemp","F","WaterTemperature",NA
2024,"8-12","MAL","wtemp","F","WaterTemperature",NA
2024,"8-13","MAL","wtemp","F","WaterTemperature",NA
2024,"8-14","MAL","wtemp","F","WaterTemperature",NA
2024,"8-15","MAL","wtemp","F","WaterTemperature",NA
2024,"8-16","MAL","wtemp","F","WaterTemperature",NA
2024,"8-17","MAL","wtemp","F","WaterTemperature",NA
2024,"8-18","MAL","wtemp","F","WaterTemperature",NA
2024,"8-19","MAL","wtemp","F","WaterTemperature",NA
2024,"8-20","MAL","wtemp","F","WaterTemperature",NA
2024,"8-21","MAL","wtemp","F","WaterTemperature",NA
2024,"8-22","MAL","wtemp","F","WaterTemperature",NA
2024,"8-23","MAL","wtemp","F","WaterTemperature",NA
2024,"8-24","MAL","wtemp","F","WaterTemperature",NA
2024,"8-25","MAL","wtemp","F","WaterTemperature",NA
2024,"8-26","MAL","wtemp","F","WaterTemperature",NA
2024,"8-27","MAL","wtemp","F","WaterTemperature",NA
2024,"8-28","MAL","wtemp","F","WaterTemperature",NA
2024,"8-29","MAL","wtemp","F","WaterTemperature",NA
2024,"8-30","MAL","wtemp","F","WaterTemperature",NA
2024,"8-31","MAL","wtemp","F","WaterTemperature",NA
2024,"9-1","MAL","wtemp","F","WaterTemperature",NA
2024,"9-2","MAL","wtemp","F","WaterTemperature",NA
2024,"9-3","MAL","wtemp","F","WaterTemperature",NA
2024,"9-4","MAL","wtemp","F","WaterTemperature",NA
2024,"9-5","MAL","wtemp","F","WaterTemperature",NA
2024,"9-6","MAL","wtemp","F","WaterTemperature",NA
2024,"9-7","MAL","wtemp","F","WaterTemperature",NA
2024,"9-8","MAL","wtemp","F","WaterTemperature",NA
2024,"9-9","MAL","wtemp","F","WaterTemperature",NA
2024,"9-10","MAL","wtemp","F","WaterTemperature",NA
2024,"9-11","MAL","wtemp","F","WaterTemperature",NA
2024,"9-12","MAL","wtemp","F","WaterTemperature",NA
2024,"9-13","MAL","wtemp","F","WaterTemperature",NA
2024,"9-14","MAL","wtemp","F","WaterTemperature",NA
2024,"9-15","MAL","wtemp","F","WaterTemperature",NA
2024,"9-16","MAL","wtemp","F","WaterTemperature",NA
2024,"9-17","MAL","wtemp","F","WaterTemperature",NA
2024,"9-18","MAL","wtemp","F","WaterTemperature",NA
2024,"9-19","MAL","wtemp","F","WaterTemperature",NA
2024,"9-20","MAL","wtemp","F","WaterTemperature",NA
2024,"9-21","MAL","wtemp","F","WaterTemperature",NA
2024,"9-22","MAL","wtemp","F","WaterTemperature",NA
2024,"9-23","MAL","wtemp","F","WaterTemperature",NA
2024,"9-24","MAL","wtemp","F","WaterTemperature",NA
2024,"9-25","MAL","wtemp","F","WaterTemperature",NA
2024,"9-26","MAL","wtemp","F","WaterTemperature",NA
2024,"9-27","MAL","wtemp","F","WaterTemperature",NA
2024,"9-28","MAL","wtemp","F","WaterTemperature",NA
2024,"9-29","MAL","wtemp","F","WaterTemperature",NA
2024,"9-30","MAL","wtemp","F","WaterTemperature",NA
2024,"10-1","MAL","wtemp","F","WaterTemperature",NA
2024,"10-2","MAL","wtemp","F","WaterTemperature",NA
2024,"10-3","MAL","wtemp","F","WaterTemperature",NA
2024,"10-4","MAL","wtemp","F","WaterTemperature",NA
2024,"10-5","MAL","wtemp","F","WaterTemperature",NA
2024,"10-6","MAL","wtemp","F","WaterTemperature",NA
2024,"10-7","MAL","wtemp","F","WaterTemperature",NA
2024,"10-8","MAL","wtemp","F","WaterTemperature",NA
2024,"10-9","MAL","wtemp","F","WaterTemperature",NA
2024,"10-10","MAL","wtemp","F","WaterTemperature",NA
2024,"10-11","MAL","wtemp","F","WaterTemperature",NA
2024,"10-12","MAL","wtemp","F","WaterTemperature",NA
2024,"10-13","MAL","wtemp","F","WaterTemperature",NA
2024,"10-14","MAL","wtemp","F","WaterTemperature",NA
2024,"10-15","MAL","wtemp","F","WaterTemperature",NA
2024,"10-16","MAL","wtemp","F","WaterTemperature",NA
2024,"10-17","MAL","wtemp","F","WaterTemperature",NA
2024,"10-18","MAL","wtemp","F","WaterTemperature",NA
2024,"10-19","MAL","wtemp","F","WaterTemperature",NA
2024,"10-20","MAL","wtemp","F","WaterTemperature",NA
2024,"10-21","MAL","wtemp","F","WaterTemperature",NA
2024,"10-22","MAL","wtemp","F","WaterTemperature",NA
2024,"10-23","MAL","wtemp","F","WaterTemperature",NA
2024,"10-24","MAL","wtemp","F","WaterTemperature",NA
2024,"10-25","MAL","wtemp","F","WaterTemperature",NA
2024,"10-26","MAL","wtemp","F","WaterTemperature",NA
2024,"10-27","MAL","wtemp","F","WaterTemperature",NA
2024,"10-28","MAL","wtemp","F","WaterTemperature",NA
2024,"10-29","MAL","wtemp","F","WaterTemperature",NA
2024,"10-30","MAL","wtemp","F","WaterTemperature",NA
2024,"10-31","MAL","wtemp","F","WaterTemperature",NA
2024,"11-1","MAL","wtemp","F","WaterTemperature",NA
2024,"11-2","MAL","wtemp","F","WaterTemperature",NA
2024,"11-3","MAL","wtemp","F","WaterTemperature",NA
2024,"11-4","MAL","wtemp","F","WaterTemperature",NA
2024,"11-5","MAL","wtemp","F","WaterTemperature",NA
2024,"11-6","MAL","wtemp","F","WaterTemperature",NA
2024,"11-7","MAL","wtemp","F","WaterTemperature",NA
2024,"11-8","MAL","wtemp","F","WaterTemperature",NA
2024,"11-9","MAL","wtemp","F","WaterTemperature",NA
2024,"11-10","MAL","wtemp","F","WaterTemperature",NA
2024,"11-11","MAL","wtemp","F","WaterTemperature",NA
2024,"11-12","MAL","wtemp","F","WaterTemperature",NA
2024,"11-13","MAL","wtemp","F","WaterTemperature",NA
2024,"11-14","MAL","wtemp","F","WaterTemperature",NA
2024,"11-15","MAL","wtemp","F","WaterTemperature",NA
2024,"11-16","MAL","wtemp","F","WaterTemperature",NA
2024,"11-17","MAL","wtemp","F","WaterTemperature",NA
2024,"11-18","MAL","wtemp","F","WaterTemperature",NA
2024,"11-19","MAL","wtemp","F","WaterTemperature",NA
2024,"11-20","MAL","wtemp","F","WaterTemperature",NA
2024,"11-21","MAL","wtemp","F","WaterTemperature",NA
2024,"11-22","MAL","wtemp","F","WaterTemperature",NA
2024,"11-23","MAL","wtemp","F","WaterTemperature",NA
2024,"11-24","MAL","wtemp","F","WaterTemperature",NA
2024,"11-25","MAL","wtemp","F","WaterTemperature",NA
2024,"11-26","MAL","wtemp","F","WaterTemperature",NA
2024,"11-27","MAL","wtemp","F","WaterTemperature",NA
2024,"11-28","MAL","wtemp","F","WaterTemperature",NA
2024,"11-29","MAL","wtemp","F","WaterTemperature",NA
2024,"11-30","MAL","wtemp","F","WaterTemperature",NA
2024,"12-1","MAL","wtemp","F","WaterTemperature",NA
2024,"12-2","MAL","wtemp","F","WaterTemperature",NA
2024,"12-3","MAL","wtemp","F","WaterTemperature",NA
2024,"12-4","MAL","wtemp","F","WaterTemperature",NA
2024,"12-5","MAL","wtemp","F","WaterTemperature",NA
2024,"12-6","MAL","wtemp","F","WaterTemperature",NA
2024,"12-7","MAL","wtemp","F","WaterTemperature",NA
2024,"12-8","MAL","wtemp","F","WaterTemperature",NA
2024,"12-9","MAL","wtemp","F","WaterTemperature",NA
2024,"12-10","MAL","wtemp","F","WaterTemperature",NA
2024,"12-11","MAL","wtemp","F","WaterTemperature",NA
2024,"12-12","MAL","wtemp","F","WaterTemperature",NA
2024,"12-13","MAL","wtemp","F","WaterTemperature",NA
2024,"12-14","MAL","wtemp","F","WaterTemperature",NA
2024,"12-15","MAL","wtemp","F","WaterTemperature",NA
2024,"12-16","MAL","wtemp","F","WaterTemperature",NA
2024,"12-17","MAL","wtemp","F","WaterTemperature",NA
2024,"12-18","MAL","wtemp","F","WaterTemperature",NA
2024,"12-19","MAL","wtemp","F","WaterTemperature",NA
2024,"12-20","MAL","wtemp","F","WaterTemperature",NA
2024,"12-21","MAL","wtemp","F","WaterTemperature",NA
2024,"12-22","MAL","wtemp","F","WaterTemperature",NA
2024,"12-23","MAL","wtemp","F","WaterTemperature",NA
2024,"12-24","MAL","wtemp","F","WaterTemperature",NA
2024,"12-25","MAL","wtemp","F","WaterTemperature",NA
2024,"12-26","MAL","wtemp","F","WaterTemperature",NA
2024,"12-27","MAL","wtemp","F","WaterTemperature",NA
2024,"12-28","MAL","wtemp","F","WaterTemperature",NA
2024,"12-29","MAL","wtemp","F","WaterTemperature",NA
2024,"12-30","MAL","wtemp","F","WaterTemperature",NA
2024,"12-31","MAL","wtemp","F","WaterTemperature",NA
2023,"1-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4270
2023,"1-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3710
2023,"1-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2777
2023,"1-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3810
2023,"1-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2705
2023,"1-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-546
2023,"1-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2360
2023,"1-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2578
2023,"1-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2278
2023,"1-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-845
2023,"1-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-598
2023,"1-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2174
2023,"1-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2582
2023,"1-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2670
2023,"1-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2023,"1-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2023,"1-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2023,"1-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2023,"1-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-833
2023,"1-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-982
2023,"1-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2143
2023,"1-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2966
2023,"1-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3234
2023,"1-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4380
2023,"1-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4860
2023,"1-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5030
2023,"1-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5900
2023,"1-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6050
2023,"1-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5230
2023,"1-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5680
2023,"1-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6040
2023,"2-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5980
2023,"2-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5860
2023,"2-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5660
2023,"2-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5910
2023,"2-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5180
2023,"2-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4030
2023,"2-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4960
2023,"2-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4750
2023,"2-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5240
2023,"2-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5880
2023,"2-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5830
2023,"2-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-6000
2023,"2-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5510
2023,"2-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4380
2023,"2-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5000
2023,"2-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5180
2023,"2-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5230
2023,"2-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4120
2023,"2-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3600
2023,"2-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3890
2023,"2-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3680
2023,"2-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2257
2023,"2-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3150
2023,"2-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3690
2023,"2-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3260
2023,"2-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3250
2023,"2-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3155
2023,"2-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3286
2023,"2-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2023,"3-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2274
2023,"3-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3273
2023,"3-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5570
2023,"3-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5590
2023,"3-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4650
2023,"3-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4470
2023,"3-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5270
2023,"3-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5800
2023,"3-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-5950
2023,"3-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4900
2023,"3-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4550
2023,"3-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-4820
2023,"3-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-3696
2023,"3-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",-2236
2023,"3-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",724
2023,"3-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",4160
2023,"3-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",7410
2023,"3-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8320
2023,"3-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8610
2023,"3-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9590
2023,"3-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8970
2023,"3-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9260
2023,"3-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10770
2023,"3-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11550
2023,"3-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10920
2023,"3-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10550
2023,"3-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11830
2023,"3-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",12310
2023,"3-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10800
2023,"3-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10330
2023,"3-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10650
2023,"4-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10280
2023,"4-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9970
2023,"4-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10410
2023,"4-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10000
2023,"4-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9290
2023,"4-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10010
2023,"4-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10570
2023,"4-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10790
2023,"4-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11240
2023,"4-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11060
2023,"4-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11390
2023,"4-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11720
2023,"4-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",11180
2023,"4-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10800
2023,"4-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10900
2023,"4-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10590
2023,"4-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",10190
2023,"4-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9960
2023,"4-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9430
2023,"4-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",7980
2023,"4-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6720
2023,"4-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",7630
2023,"4-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9210
2023,"4-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9190
2023,"4-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",9020
2023,"4-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8160
2023,"4-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6720
2023,"4-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6870
2023,"4-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8540
2023,"4-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8660
2023,"5-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",7330
2023,"5-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6890
2023,"5-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6280
2023,"5-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6160
2023,"5-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6480
2023,"5-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",5860
2023,"5-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",6200
2023,"5-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",7250
2023,"5-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",8780
